what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1360928460985
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1360928460985
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1360928460985
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1360928460985
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1360928460985
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1360928460985
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1360928460985
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1360928460985
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1360928460985
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1360928460985
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1360928460985
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1360928460985
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1360928460985
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1360928460995
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1360928460995
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1360928460995
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1360928460995
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1360928460995
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1360928460995
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1360928460995
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1360928460995
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1360928460995
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1360928460995
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1360928460995
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1360928460995
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1360928460995
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1360928460995
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1360928460995
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1360928460995
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1360928460995
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1360928460995
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1360928460995
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1360928460995
os,sysinfo,,,"win32",1360928461005
arch,sysinfo,,,"x86",1360928461005
ws,sysinfo,,,"win32",1360928461005
locale,sysinfo,,,"en_SG",1360928461005
processors,sysinfo,,,"8",1360928461005
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1360928461005
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1360928461005
java.specification.name,sysinfo,,,"Java Platform API Specification",1360928461005
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1360928461005
java.specification.version,sysinfo,,,"1.6",1360928461005
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1360928461005
java.version,sysinfo,,,"1.6.0_23",1360928461005
java.vm.info,sysinfo,,,"mixed mode",1360928461005
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1360928461005
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1360928461005
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1360928461005
java.vm.specification.version,sysinfo,,,"1.0",1360928461005
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1360928461005
java.vm.version,sysinfo,,,"19.0-b09",1360928461005
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1360928461065
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1360928464095
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1360928464505
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1360928464705
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1360928466195
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1360928466245
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1360928466255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360928469045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360928474405
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1360928476745
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1360928476765
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1360928482496
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1360928482816
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1360928482826
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1360928482826
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1360928482826
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1360928482826
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x8001038, --id=0x0, --timestamp=1360927510, /cygdrive/h/DSD/de0/software/determinant/determinant.elf] return code: 4, 'other error'",1360928495611
error,log,,,"Downloading ELF Process failed",1360928495621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360928495651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360928498731
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1360928500901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1360928503681
